# timestamp[ns] w.x w.y w.z a.x a.y a.z
1650458717060132980 0.034904 -0.188542 -0.003530 1.432401 -9.800571 0.022297
1650458717065109968 0.020942 -0.176325 0.001706 1.341362 -9.841702 -0.004640
1650458717070086956 0.020942 -0.181561 -0.001785 1.296636 -9.874304 -0.104732
1650458717075063944 0.024433 -0.192033 -0.012257 1.316245 -9.848038 -0.168043
1650458717080040932 0.041886 -0.226940 -0.017493 1.419985 -9.867330 -0.153147
1650458717085017920 0.050612 -0.239157 -0.022729 1.510090 -9.917094 -0.103292
1650458717089016914 0.047807 -0.239157 -0.017119 1.506338 -9.878774 -0.069636
1650458717089993954 0.047122 -0.239157 -0.015748 1.505422 -9.869410 -0.061412
1650458717094970942 0.052358 -0.256610 -0.015748 1.479100 -9.772955 0.003157
1650458717099947929 0.059339 -0.274063 -0.019238 1.452575 -9.690446 0.074413
1650458717104924917 0.050612 -0.270573 -0.003530 1.403220 -9.617605 0.029136
1650458717109900951 0.041886 -0.265337 0.001706 1.397771 -9.634981 -0.095638
1650458717114877939 0.029668 -0.237411 0.013923 1.442017 -9.750368 -0.229346
1650458717119854927 0.013961 -0.188542 0.034867 1.402339 -9.858822 -0.338611
1650458717124831915 0.003489 -0.139673 0.048830 1.201582 -9.939246 -0.396622
1650458717129067898 0.000518 -0.127790 0.053286 0.967472 -10.016654 -0.430180
1650458717129808903 -0.000002 -0.125710 0.054066 0.926511 -10.030198 -0.436051
1650458717134785891 0.006979 -0.113493 0.043594 0.700767 -10.064057 -0.424901
1650458717139761925 0.017451 -0.113493 0.024395 0.620315 -10.017995 -0.370621
1650458717144738913 0.029668 -0.116984 -0.000040 0.725787 -9.966363 -0.304336
1650458717149715900 0.041886 -0.130946 -0.017493 0.961243 -9.936200 -0.221943
1650458717154692888 0.048867 -0.134437 -0.031456 1.209688 -9.916924 -0.150349
1650458717159669876 0.050612 -0.141418 -0.036692 1.403147 -9.890023 -0.093164
1650458717164646864 0.054103 -0.139673 -0.033201 1.503763 -9.883581 0.004480
1650458717169118881 0.044691 -0.134967 -0.025358 1.481512 -9.901075 0.105438
1650458717169622898 0.043631 -0.134437 -0.024474 1.479006 -9.903046 0.116812
1650458717174599886 0.045376 -0.151890 -0.014002 1.388376 -9.904444 0.160682
1650458717179576874 0.048867 -0.181561 -0.008766 1.294295 -9.890324 0.137842
1650458717184553862 0.050612 -0.225194 0.005196 1.176527 -9.861922 0.019066
1650458717189530849 0.059339 -0.282790 0.012178 1.042399 -9.866828 -0.143929
1650458717194506884 0.069811 -0.336895 0.013923 0.918145 -9.904747 -0.265788
1650458717199483871 0.080283 -0.370057 0.006942 0.845123 -9.913793 -0.325152
1650458717204460859 0.089010 -0.384019 -0.000040 0.834932 -9.908281 -0.301906
1650458717209169865 0.092312 -0.370808 -0.013250 0.872568 -9.942058 -0.245666
1650458717209437847 0.092500 -0.370057 -0.014002 0.874710 -9.943980 -0.242465
1650458717214414835 0.092500 -0.342131 -0.022729 0.952499 -9.992650 -0.164662
1650458717219392061 0.090755 -0.298498 -0.048909 1.030201 -9.976813 -0.049871
1650458717224367857 0.082028 -0.260101 -0.071598 1.094160 -9.939029 0.049237
1650458717229344845 0.076792 -0.237411 -0.106505 1.179051 -9.957865 0.047677
1650458717234321833 0.069811 -0.216468 -0.130939 1.252757 -10.004872 -0.033549
1650458717239299059 0.062830 -0.181561 -0.165846 1.279902 -10.026337 -0.184171
1650458717244276047 0.059339 -0.155381 -0.197262 1.276365 -10.057800 -0.324153
1650458717249251842 0.066320 -0.132692 -0.226932 1.272295 -10.145183 -0.365457
1650458717254228830 0.085519 -0.122220 -0.265330 1.272070 -10.180153 -0.339317
1650458717259175062 0.113271 -0.127423 -0.279205 1.331507 -10.323773 -0.327969
1650458717259206057 0.113444 -0.127456 -0.279292 1.331880 -10.324672 -0.327898
1650458717264183044 0.130898 -0.130946 -0.301982 1.346046 -10.363970 -0.335090
1650458717269160032 0.153587 -0.129201 -0.328162 1.271768 -10.236039 -0.302747
1650458717274137020 0.179767 -0.134437 -0.347360 1.250051 -10.120051 -0.189175
1650458717279113054 0.211183 -0.151890 -0.359578 1.303105 -10.044179 -0.105036
1650458717284090042 0.223400 -0.158872 -0.368304 1.359067 -9.984248 -0.093884
1650458717289067030 0.230381 -0.153636 -0.375285 1.416005 -9.994002 -0.132082
1650458717294044018 0.230381 -0.137928 -0.384012 1.431695 -10.027252 -0.196481
1650458717299021006 0.239108 -0.122220 -0.389248 1.453600 -10.051640 -0.214664
1650458717303997040 0.247835 -0.106512 -0.397975 1.498272 -10.072756 -0.184855
1650458717308974028 0.277505 -0.096040 -0.397975 1.585861 -10.071166 -0.091866
1650458717309180975 0.277868 -0.095677 -0.397902 1.589068 -10.070441 -0.087602
1650458717313951015 0.286232 -0.087313 -0.396229 1.663030 -10.053725 0.010719
1650458717318928003 0.298449 -0.080332 -0.385757 1.810060 -10.006503 0.127342
1650458717323904991 0.305431 -0.090804 -0.373540 1.956487 -10.003448 0.263346
1650458717328881979 0.307176 -0.106512 -0.363068 2.080623 -10.005478 0.434617
1650458717333858013 0.296704 -0.120474 -0.356087 2.208376 -10.005225 0.614447
1650458717338835001 0.279251 -0.130946 -0.340379 2.354209 -9.998292 0.786652
1650458717343811989 0.251325 -0.132692 -0.321180 2.471926 -9.965746 0.908844
1650458717348788977 0.209437 -0.127456 -0.298491 2.484690 -9.898915 0.994717
1650458717353765965 0.158823 -0.115238 -0.267075 2.409713 -9.824346 1.017180
1650458717358741999 0.108208 -0.110002 -0.232168 2.345019 -9.794102 0.977446
1650458717359185934 0.102760 -0.110002 -0.227810 2.340459 -9.789284 0.973041
1650458717363718987 0.047122 -0.110002 -0.183299 2.293894 -9.740091 0.928056
1650458717368695974 -0.001747 -0.108257 -0.150138 2.219035 -9.688753 0.828104
1650458717373672962 -0.038399 -0.096040 -0.106505 2.130127 -9.750217 0.683424
1650458717378649950 -0.073306 -0.090804 -0.073344 2.090843 -9.858994 0.541297
1650458717383625984 -0.101231 -0.087313 -0.048909 2.086503 -9.893979 0.453561
1650458717388602972 -0.115194 -0.096040 -0.019238 2.095056 -9.900419 0.365530
1650458717393579960 -0.125666 -0.097785 0.001706 2.087165 -9.920434 0.293414
1650458717398556948 -0.127411 -0.101276 0.029631 2.050293 -9.941129 0.223307
1650458717403533936 -0.132647 -0.113493 0.057556 1.991837 -10.014685 0.143360
1650458717408509970 -0.118684 -0.106512 0.078500 1.931436 -10.076542 0.053555
1650458717409191847 -0.116293 -0.106273 0.079935 1.920697 -10.080749 0.044880
1650458717413486958 -0.101231 -0.104766 0.088972 1.853070 -10.107242 -0.009756
1650458717418463945 -0.078542 -0.101276 0.087227 1.754635 -10.134199 -0.070669
1650458717423440933 -0.052362 -0.083823 0.076755 1.663699 -10.189321 -0.131885
1650458717428417921 -0.024437 -0.073351 0.054066 1.554850 -10.235877 -0.183867
1650458717433394909 0.001743 -0.073351 0.015668 1.425834 -10.298768 -0.216899
1650458717438370943 0.038395 -0.066369 -0.031456 1.333994 -10.318778 -0.285690
1650458717443347931 0.069811 -0.057643 -0.080325 1.301466 -10.347753 -0.317744
1650458717448324919 0.099482 -0.040189 -0.141411 1.271939 -10.314405 -0.222462
1650458717453301907 0.127407 -0.015755 -0.192026 1.281233 -10.307937 -0.064993
1650458717458278894 0.148351 -0.022736 -0.230423 1.321349 -10.244617 0.104775
1650458717459197044 0.152536 -0.024668 -0.236540 1.334335 -10.226356 0.121743
1650458717463255882 0.171040 -0.033208 -0.263584 1.391752 -10.145617 0.196767
1650458717468231916 0.191984 -0.034953 -0.295000 1.502029 -10.100984 0.219096
1650458717473208904 0.195475 -0.031463 -0.312454 1.652589 -10.063623 0.340479
1650458717478185892 0.191984 -0.019245 -0.314199 1.842487 -9.969418 0.482171
1650458717483162880 0.183257 -0.031463 -0.310708 2.011993 -9.905675 0.602023
1650458717488139868 0.164059 -0.052407 -0.291510 2.160203 -9.891391 0.662144
1650458717493116856 0.137879 -0.071605 -0.270566 2.270073 -9.871612 0.694220
1650458717498092890 0.108208 -0.076841 -0.226932 2.378008 -9.756057 0.744915
1650458717503069878 0.085519 -0.087313 -0.190281 2.436258 -9.644526 0.763842
1650458717508046865 0.055848 -0.089059 -0.137921 2.457057 -9.616248 0.735364
1650458717509202957 0.048551 -0.089464 -0.127380 2.463889 -9.607033 0.730598
1650458717513023853 0.024433 -0.090804 -0.092542 2.486468 -9.576577 0.714850
1650458717517999887 -0.006983 -0.085568 -0.043673 2.499297 -9.510015 0.676211
1650458717522976875 -0.041890 -0.073351 -0.000040 2.429882 -9.453639 0.636577
1650458717527953863 -0.068070 -0.059388 0.043594 2.358064 -9.451407 0.595193
1650458717532930851 -0.099486 -0.052407 0.087227 2.262890 -9.456777 0.545602
1650458717537907839 -0.116939 -0.057643 0.118643 2.126107 -9.534142 0.502309
1650458717542884827 -0.130902 -0.062879 0.144823 2.016748 -9.648285 0.450034
1650458717547860861 -0.141374 -0.075096 0.171003 1.923514 -9.817974 0.395880
1650458717552837849 -0.134392 -0.069860 0.177984 1.881190 -9.948802 0.335517
1650458717557814837 -0.130902 -0.075096 0.176239 1.839102 -10.070151 0.291077
1650458717559207916 -0.128459 -0.077050 0.174284 1.840578 -10.072955 0.287208
1650458717562792063 -0.122175 -0.082077 0.169257 1.844375 -10.080167 0.277256
1650458717567769051 -0.094250 -0.075096 0.146568 1.827738 -10.052423 0.186587
1650458717572746038 -0.061089 -0.038444 0.123879 1.837259 -10.115976 0.098387
1650458717577721834 -0.034909 0.005189 0.097699 1.891870 -10.101256 0.085183
1650458717582699060 -0.008729 0.043587 0.080245 1.922928 -9.957200 0.135991
1650458717587676048 0.013961 0.075002 0.057556 1.942165 -9.848123 0.143390
1650458717592653036 0.026178 0.095946 0.047084 1.902902 -9.773014 0.177724
1650458717597630024 0.031414 0.115145 0.027886 1.821678 -9.701445 0.229513
1650458717602607012 0.038395 0.122126 0.012178 1.747115 -9.695940 0.286197
1650458717607583046 0.031414 0.123872 0.006942 1.715908 -9.727393 0.341666
1650458717609213829 0.030270 0.119868 0.001222 1.692282 -9.732517 0.363604
1650458717612560034 0.027923 0.111654 -0.010512 1.643809 -9.743027 0.408614
1650458717617537022 0.012215 0.104673 -0.024474 1.559196 -9.762517 0.434865
1650458717622514009 0.005234 0.090710 -0.041928 1.471870 -9.752301 0.453936
1650458717627490997 -0.005238 0.080238 -0.062872 1.419864 -9.708662 0.483896
1650458717632467031 -0.019201 0.062785 -0.071598 1.380947 -9.712781 0.535167
1650458717637444019 -0.034909 0.045332 -0.087306 1.397875 -9.761617 0.561772
1650458717642421007 -0.047126 0.019152 -0.097778 1.402138 -9.789339 0.578532
1650458717647397995 -0.062834 -0.015755 -0.109995 1.391831 -9.835445 0.584896
1650458717652374983 -0.071561 -0.059388 -0.122213 1.393474 -9.840755 0.576137
1650458717657351017 -0.082033 -0.108257 -0.144902 1.444710 -9.782874 0.550677
1650458717659219027 -0.082033 -0.121358 -0.152108 1.482135 -9.781063 0.545936
1650458717662328005 -0.082033 -0.143164 -0.164101 1.544426 -9.778049 0.538044
1650458717667304993 -0.089014 -0.146654 -0.185045 1.659736 -9.791043 0.539066
1650458717672281981 -0.097741 -0.137928 -0.183299 1.818739 -9.816032 0.530763
1650458717677258968 -0.097741 -0.120474 -0.186790 1.964737 -9.874420 0.511576
1650458717682235956 -0.109958 -0.104766 -0.192026 2.044245 -9.905127 0.505271
1650458717687211990 -0.108213 -0.092549 -0.197262 2.106895 -9.879178 0.483007
1650458717692188978 -0.106467 -0.092549 -0.202498 2.137005 -9.846292 0.454010
1650458717697165966 -0.102977 -0.103021 -0.209479 2.177823 -9.825473 0.421377
1650458717702142954 -0.099486 -0.104766 -0.221696 2.215882 -9.775798 0.379108
1650458717707119942 -0.099486 -0.108257 -0.232168 2.197115 -9.762485 0.318278
1650458717709224939 -0.105393 -0.110472 -0.234383 2.190416 -9.785100 0.294014
1650458717712095976 -0.113449 -0.113493 -0.237404 2.181279 -9.815944 0.260920
1650458717717072964 -0.120430 -0.130946 -0.244386 2.205158 -9.851879 0.194176
1650458717722049952 -0.113449 -0.134437 -0.249622 2.212766 -9.877090 0.070899
1650458717727026939 -0.097741 -0.101276 -0.267075 2.212110 -9.903356 0.011767
1650458717732003927 -0.087269 -0.062879 -0.284528 2.190504 -9.902632 0.023910
1650458717736980915 -0.062834 -0.019245 -0.298491 2.197708 -9.866401 0.050036
1650458717741956949 -0.041890 0.008680 -0.312454 2.253313 -9.873349 0.061816
1650458717746933937 -0.020946 0.034860 -0.315944 2.316427 -9.933832 0.096409
1650458717751910925 -0.010474 0.048823 -0.308963 2.363795 -9.989575 0.175494
1650458717756887913 0.001743 0.047077 -0.291510 2.429141 -9.989846 0.237534
1650458717759229898 0.004207 0.047077 -0.281654 2.450786 -9.994998 0.254209
1650458717761864901 0.006979 0.047077 -0.270566 2.475138 -10.000795 0.272969
1650458717766841888 0.005234 0.026133 -0.226932 2.528118 -10.048683 0.321226
1650458717771817923 -0.003493 -0.007028 -0.195517 2.569986 -10.024895 0.273308
1650458717776794910 0.005234 -0.019245 -0.172827 2.560447 -9.976261 0.095297
1650458717781771898 0.015706 -0.010519 -0.148393 2.535590 -9.950647 -0.049030
1650458717786748886 0.031414 0.033115 -0.143157 2.510752 -9.922817 -0.133246
1650458717791725874 0.057594 0.078493 -0.122213 2.501265 -9.865062 -0.202146
1650458717796702862 0.087264 0.118636 -0.120467 2.496610 -9.787926 -0.270293
1650458717801678896 0.118680 0.155288 -0.115231 2.497437 -9.735090 -0.287592
1650458717806655884 0.143115 0.193685 -0.108250 2.507741 -9.703111 -0.219864
1650458717809236050 0.154877 0.207256 -0.101917 2.499316 -9.673607 -0.157462
1650458717811632872 0.165804 0.219865 -0.096033 2.491489 -9.646196 -0.099486
1650458717816609859 0.179767 0.219865 -0.071598 2.435920 -9.589493 0.045902
1650458717821586847 0.188493 0.204157 -0.052400 2.333145 -9.598481 0.175974
1650458717826562881 0.190239 0.160524 -0.031456 2.259247 -9.659509 0.322433
1650458717831539869 0.176276 0.083729 -0.007021 2.218441 -9.629068 0.472763
1650458717836516857 0.167550 0.017407 0.001706 2.157752 -9.548202 0.499256
1650458717841493845 0.150096 -0.005283 0.020904 2.122493 -9.598093 0.471793
1650458717846469879 0.129152 0.010425 0.038358 2.111827 -9.691486 0.472234
1650458717851446867 0.102972 0.043587 0.050575 2.089655 -9.724502 0.463648
1650458717856423855 0.075047 0.087220 0.062792 2.065863 -9.715131 0.461746
1650458717859241009 0.064180 0.105002 0.065756 2.075492 -9.700833 0.464204
1650458717861400843 0.055848 0.118636 0.068028 2.082875 -9.689871 0.466088
1650458717866377831 0.043631 0.136089 0.069773 2.110350 -9.686742 0.454077
1650458717871355057 0.034904 0.130853 0.081991 2.161552 -9.694707 0.415931
1650458717876332045 0.033159 0.122126 0.087227 2.237551 -9.701006 0.360726
1650458717881307840 0.024433 0.106418 0.083736 2.272338 -9.691138 0.333689
1650458717886284828 0.017451 0.095946 0.087227 2.262977 -9.664891 0.317560
1650458717891262054 0.017451 0.094201 0.080245 2.243298 -9.627938 0.304562
1650458717896239042 0.013961 0.102928 0.073264 2.203401 -9.637159 0.353689
1650458717901216030 -0.008729 0.099437 0.066283 2.181281 -9.561653 0.520885
1650458717906192064 -0.017455 0.066276 0.052320 2.144719 -9.486287 0.560522
1650458717909246922 -0.021741 0.066276 0.039465 2.126306 -9.541223 0.505821
1650458717911169052 -0.024437 0.066276 0.031376 2.114721 -9.575787 0.471404
1650458717916146040 -0.041890 0.099437 0.012178 2.100926 -9.700133 0.554276
1650458717921123028 -0.068070 0.120381 -0.005276 2.048452 -9.774656 0.728335
1650458717926100016 -0.092505 0.111654 -0.029710 1.978935 -9.746860 0.765064
1650458717931077003 -0.120430 0.102928 -0.052400 1.945001 -9.745206 0.702004
1650458717936053038 -0.150100 0.099437 -0.073344 1.909905 -9.822924 0.657366
1650458717941030025 -0.181516 0.092456 -0.082070 1.949867 -9.938372 0.677543
1650458717946007013 -0.212932 0.052313 -0.087306 2.012137 -9.950360 0.673469
1650458717950984001 -0.228640 0.012171 -0.087306 2.041944 -9.916234 0.445827
1650458717955960989 -0.239112 -0.007028 -0.089051 2.069305 -9.885829 0.186578
1650458717959251881 -0.250653 0.001050 -0.083281 2.094002 -9.884926 0.088209
1650458717960937977 -0.256566 0.005189 -0.080325 2.106656 -9.884463 0.037811
1650458717965914011 -0.265292 0.024388 -0.062872 2.185059 -9.876163 -0.034206
1650458717970890999 -0.260056 0.043587 -0.050654 2.235927 -9.840175 -0.146967
1650458717975867987 -0.249584 0.048823 -0.031456 2.251714 -9.875873 -0.299716
1650458717980844975 -0.232131 0.057549 -0.015748 2.269128 -9.922752 -0.403539
1650458717985821962 -0.207696 0.055804 -0.005276 2.297302 -9.879218 -0.483959
1650458717990797997 -0.172790 0.052313 0.008687 2.287136 -9.818333 -0.514243
1650458717995774984 -0.137883 0.050568 0.022650 2.267162 -9.816098 -0.550526
1650458718000751972 -0.099486 0.048823 0.020904 2.255502 -9.809550 -0.565608
1650458718005728960 -0.064579 0.055804 0.024395 2.262271 -9.799695 -0.558753
1650458718009258032 -0.037353 0.071892 0.026870 2.263461 -9.796956 -0.516093
1650458718010705948 -0.026182 0.078493 0.027886 2.263949 -9.795832 -0.498590
1650458718015681982 -0.000002 0.094201 0.036612 2.272315 -9.847738 -0.303250
1650458718020658970 0.010470 0.075002 0.050575 2.299921 -9.809734 -0.135279
1650458718025635958 0.036650 0.062785 0.059302 2.226840 -9.730034 -0.130869
1650458718030612946 0.052358 0.078493 0.068028 2.146034 -9.706009 -0.107890
1650458718035589933 0.055848 0.113400 0.075009 2.058034 -9.659661 0.026495
1650458718040566921 0.050612 0.139580 0.073264 1.968996 -9.592151 0.157647
1650458718045542955 0.038395 0.150052 0.064537 1.897081 -9.630205 0.294203
1650458718050519943 0.012215 0.108164 0.057556 1.837321 -9.534680 0.496525
1650458718055496931 -0.000002 0.054058 0.036612 1.795868 -9.513893 0.514705
1650458718059262991 -0.017171 0.019721 0.016802 1.799566 -9.612668 0.458176
1650458718060473919 -0.022691 0.008680 0.010432 1.800755 -9.644427 0.440000
1650458718065450907 -0.048871 -0.005283 -0.014002 1.874807 -9.724457 0.406327
1650458718070427895 -0.071561 0.012171 -0.041928 1.944956 -9.745435 0.321353
1650458718075403929 -0.089014 0.043587 -0.066362 1.985796 -9.818909 0.194131
1650458718080380917 -0.102977 0.090710 -0.080325 2.025290 -9.855739 0.121660
1650458718085357904 -0.113449 0.125617 -0.094287 2.026781 -9.868996 0.061555
1650458718090334892 -0.109958 0.129108 -0.103014 2.017187 -9.844257 -0.045619
1650458718095311880 -0.106467 0.122126 -0.120467 2.007332 -9.808525 -0.154341
1650458718100288868 -0.089014 0.109909 -0.129194 2.027172 -9.733496 -0.223315
1650458718105264902 -0.078542 0.088965 -0.137921 2.027956 -9.654725 -0.242627
1650458718109268904 -0.070117 0.063690 -0.135112 2.020461 -9.627312 -0.179069
1650458718110241890 -0.068070 0.057549 -0.134430 2.018641 -9.620652 -0.163628
1650458718115218878 -0.061089 0.005189 -0.134430 2.069414 -9.494645 -0.171899
1650458718120195866 -0.029673 -0.024481 -0.139666 2.118764 -9.394066 -0.229731
1650458718125171900 -0.017455 -0.010519 -0.136175 2.108827 -9.485112 -0.295410
1650458718130148888 -0.015710 0.029624 -0.132685 2.129468 -9.551176 -0.177754
1650458718135125875 -0.010474 0.069766 -0.113486 2.178091 -9.620010 -0.081085
1650458718140102863 -0.005238 0.087220 -0.104759 2.205994 -9.697627 -0.031265
1650458718145079851 -0.000002 0.087220 -0.082070 2.204043 -9.740607 0.035288
1650458718150056839 0.006979 0.083729 -0.062872 2.171700 -9.724254 0.065577
1650458718155032873 0.005234 0.062785 -0.038437 2.108725 -9.792336 0.105099
1650458718159273863 0.000772 0.019655 -0.014641 2.134339 -9.782387 0.142640
1650458718160009861 -0.000002 0.012171 -0.010512 2.138784 -9.780661 0.149154
1650458718164986849 0.003489 -0.040189 0.006942 2.167791 -9.757074 0.009165
1650458718169963837 0.019197 -0.031463 0.019159 2.183988 -9.721677 -0.127070
1650458718174941063 0.022687 0.008680 0.031376 2.164612 -9.660173 -0.055981
1650458718179916859 0.022687 0.052313 0.034867 2.146204 -9.617635 0.016050
